市場,代號,公司簡稱,公告日期,異動情形,新任者,舊任者,生效日期,異動原因,公告來源
上市,2903,遠百 代：太平洋崇光百貨股份有限公司,105/08/25,職務調整,楊今蕙,陳永和,105/09/01,為本公司營運發展及強化內部組織,"{""KIND"": ""L"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""2903"", ""TYPEK"": ""sii"", ""year"": ""2016""}"
上市,2705,六福,105/08/25,新任,吳蕙萍,不適用,105/08/25,新任,"{""KIND"": ""L"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""2705"", ""TYPEK"": ""sii"", ""year"": ""2016""}"
上櫃,6020,大展證,105/08/24,新任,陳琇貞,不適用,俟報奉主管機關核准後生效,本公司105年8月24日董事會通過聘任,"{""KIND"": ""O"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""6020"", ""TYPEK"": ""otc"", ""year"": ""2016""}"
上櫃,2070,精湛,105/08/23,新任,鄭家欣,葉家瑜,105/08/23,原稽核主管調任財務部,"{""KIND"": ""O"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""2070"", ""TYPEK"": ""otc"", ""year"": ""2016""}"
公開發行,8982,信和有線,105/08/22,新任,許美惠,王睿雯,105/08/22,原內部稽核主管由王睿雯代理人暫代，105/08/22董事會通過改由許美惠擔任,"{""KIND"": ""X"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""8982"", ""TYPEK"": ""pub"", ""year"": ""2016""}"
上櫃,6020,大展證,105/08/19,辭職,,王志國,105/08/19,舊任者辭職,"{""KIND"": ""O"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""6020"", ""TYPEK"": ""otc"", ""year"": ""2016""}"
上市,9929,秋雨,105/08/12,新任,林可迎,林沛瀅,105/08/12,舊任者辭職,"{""KIND"": ""L"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""9929"", ""TYPEK"": ""sii"", ""year"": ""2016""}"
上市,4943,康控-KY,105/08/12,職務調整,陳畢寧,胡雅菁,105/8/12,職務調整,"{""KIND"": ""L"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""4943"", ""TYPEK"": ""sii"", ""year"": ""2016""}"
上櫃,4198,欣大健康,105/08/12,職務調整,曹玉英,蔡宗甫,105/08/12,內部人員職務調整,"{""KIND"": ""O"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""4198"", ""TYPEK"": ""otc"", ""year"": ""2016""}"
上市,3059,華晶科,105/08/12,職務調整,梁美娟,蘇建東,105/08/12,職務調整,"{""KIND"": ""L"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""3059"", ""TYPEK"": ""sii"", ""year"": ""2016""}"
上市,2514,龍邦,105/08/12,職務調整,黃郁雯,吳瑞琪,105年8月12日,內部職務異動,"{""KIND"": ""L"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""2514"", ""TYPEK"": ""sii"", ""year"": ""2016""}"
上櫃,8937,合騏*,105/08/11,新任,吳瓊米,李月琴,105/08/11,新任,"{""KIND"": ""O"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""8937"", ""TYPEK"": ""otc"", ""year"": ""2016""}"
上櫃,8930,青鋼,105/08/11,職務調整,林雅玲,鄭家欣,105/08/11,職務輪調,"{""KIND"": ""O"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""8930"", ""TYPEK"": ""otc"", ""year"": ""2016""}"
公開發行,8134,泰山電子,105/08/11,辭職,楊庭熏,徐孟如,105/08/11,原任稽核主管徐孟如離職,"{""KIND"": ""X"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""8134"", ""TYPEK"": ""pub"", ""year"": ""2016""}"
公開發行,6403,群登,105/08/11,新任,蔣憶環,不適用,105/08/11,職務調整,"{""KIND"": ""X"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""6403"", ""TYPEK"": ""pub"", ""year"": ""2016""}"
上市,6168,宏齊,105/08/11,新任,蔡泓翔,不適用,105/08/11,董事會決議通過任命。,"{""KIND"": ""L"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""6168"", ""TYPEK"": ""sii"", ""year"": ""2016""}"
興櫃,5240,建騰,105/08/11,新任,蘭庭妮,不適用,105/08/11,新任內部稽核主管業於105/08/11經董事會決議同意任命之。,"{""KIND"": ""U"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""5240"", ""TYPEK"": ""rotc"", ""year"": ""2016""}"
興櫃,4925,智微,105/08/11,職務調整,楊蕙瑄,郭冠瑜,105/08/12,職務調整,"{""KIND"": ""U"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""4925"", ""TYPEK"": ""rotc"", ""year"": ""2016""}"
上櫃,4529,淳紳,105/08/11,辭職,,楊昇旻,105/08/12,董事會通過稽核主管辭職案,"{""KIND"": ""O"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""4529"", ""TYPEK"": ""otc"", ""year"": ""2016""}"
上櫃,4192,杏國,105/08/11,職務調整,林勤翊,梁晏,105/08/11,職務調整,"{""KIND"": ""O"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""4192"", ""TYPEK"": ""otc"", ""year"": ""2016""}"
上市,3018,隆銘綠能,105/08/11,退休,蘇聖傑,蕭玲,105/08/11,退休,"{""KIND"": ""L"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""3018"", ""TYPEK"": ""sii"", ""year"": ""2016""}"
上市,2406,國碩,105/08/11,新任,廖盛吉,王詩雱,105/08/11,董事會通過委任,"{""KIND"": ""L"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""2406"", ""TYPEK"": ""sii"", ""year"": ""2016""}"
上櫃,1796,金穎生技,105/08/11,職務調整,邱玉婷,吳應裕,105/08/11,職務調整,"{""KIND"": ""O"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""1796"", ""TYPEK"": ""otc"", ""year"": ""2016""}"
公開發行,1267,京華堂,105/08/11,新任,黃茂基,,105/08/10,到職,"{""KIND"": ""X"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""1267"", ""TYPEK"": ""pub"", ""year"": ""2016""}"
上市,9946,三發地產,105/08/10,新任,林德芝,不適用,105/08/10,新任,"{""KIND"": ""L"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""9946"", ""TYPEK"": ""sii"", ""year"": ""2016""}"
上櫃,5450,南良,105/08/10,職務調整,不適用,蘇孟栩,105/08/16,職務調整,"{""KIND"": ""O"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""5450"", ""TYPEK"": ""otc"", ""year"": ""2016""}"
公開發行,5298,合盈,105/08/10,職務調整,陳可欣,楊雅婷,105/08/10,職務調整,"{""KIND"": ""X"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""5298"", ""TYPEK"": ""pub"", ""year"": ""2016""}"
上櫃,5251,天鉞電,105/08/10,職務調整,駱玉梅,李垂拓,105/08/10,職務調整,"{""KIND"": ""O"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""5251"", ""TYPEK"": ""otc"", ""year"": ""2016""}"
上櫃,4304,勝昱,105/08/10,新任,卓佳蓁,不適用,105/08/10,新任,"{""KIND"": ""O"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""4304"", ""TYPEK"": ""otc"", ""year"": ""2016""}"
上市,4106,雃博,105/08/10,職務調整,黃千瑩,蔡秀玲,105/08/10,因應本公司內部職務調整,"{""KIND"": ""L"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""4106"", ""TYPEK"": ""sii"", ""year"": ""2016""}"
上櫃,3188,鑫龍騰,105/08/10,職務調整,曾振家,黃建忠,105/08/11,職務調整,"{""KIND"": ""O"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""3188"", ""TYPEK"": ""otc"", ""year"": ""2016""}"
上櫃,2719,燦星旅,105/08/10,解任,李詩嫻,吳蕙萍,105/08/10,解任,"{""KIND"": ""O"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""2719"", ""TYPEK"": ""otc"", ""year"": ""2016""}"
上櫃,2719,燦星旅,105/08/10,解任,,吳蕙萍,105/08/10,解任,"{""KIND"": ""O"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""2719"", ""TYPEK"": ""otc"", ""year"": ""2016""}"
上市,2002,中鋼,105/08/10,退休,王華傑,朱賦強,105/10/01,屆齡退休,"{""KIND"": ""L"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""2002"", ""TYPEK"": ""sii"", ""year"": ""2016""}"
上市,1603,華電,105/08/10,新任,盧建仲,不適用,105/08/10,新任,"{""KIND"": ""L"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""1603"", ""TYPEK"": ""sii"", ""year"": ""2016""}"
上櫃,6143,振曜,105/08/09,職務調整,莊嘉慧,浦家方,105/08/09,職務調整,"{""KIND"": ""O"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""6143"", ""TYPEK"": ""otc"", ""year"": ""2016""}"
上市,4108,懷特,105/08/09,新任,黃智圓,郭華英,105/08/09,新任,"{""KIND"": ""L"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""4108"", ""TYPEK"": ""sii"", ""year"": ""2016""}"
上市,2885,元大金,105/08/09,退休,蔡明修,翁健,105/08/10,退休,"{""KIND"": ""L"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""2885"", ""TYPEK"": ""sii"", ""year"": ""2016""}"
上市,2885,元大金 代：元大商業銀行,105/08/09,新任,呂忠萍,無,105/08/10,新任,"{""KIND"": ""L"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""2885"", ""TYPEK"": ""sii"", ""year"": ""2016""}"
上櫃,8446,華研,105/08/08,新任,蕭瑞儀,宋家偉,105/08/08,董事會決議通過,"{""KIND"": ""O"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""8446"", ""TYPEK"": ""otc"", ""year"": ""2016""}"
上櫃,8431,匯鑽科,105/08/08,職務調整,盧之蕙,鄭志鴻,105/08/09,職務調整,"{""KIND"": ""O"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""8431"", ""TYPEK"": ""otc"", ""year"": ""2016""}"
上櫃,6578,達邦蛋白,105/08/08,職務調整,張翠蘭,姚雅惠,105/08/08,公司職務調動,"{""KIND"": ""O"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""6578"", ""TYPEK"": ""otc"", ""year"": ""2016""}"
上櫃,6482,弘煜科,105/08/05,新任,謝佳君,不適用,105/08/06,新任內部稽核主管經董事會通過任命,"{""KIND"": ""O"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""6482"", ""TYPEK"": ""otc"", ""year"": ""2016""}"
上櫃,5347,世界,105/08/05,退休,曾祥璿,陳子綱,105/10/01,舊任者屆臨退休,"{""KIND"": ""O"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""5347"", ""TYPEK"": ""otc"", ""year"": ""2016""}"
上市,4426,利勤,105/08/05,新任,李芳玫,李宜芳,105/08/05,新任,"{""KIND"": ""L"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""4426"", ""TYPEK"": ""sii"", ""year"": ""2016""}"
上櫃,3663,鑫科,105/08/05,職務調整,張佳雯,劉承硯,105/08/16,內部職務調整,"{""KIND"": ""O"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""3663"", ""TYPEK"": ""otc"", ""year"": ""2016""}"
上櫃,3646,艾恩特,105/08/05,新任,林若男,林若男,105/08/05,新任,"{""KIND"": ""O"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""3646"", ""TYPEK"": ""otc"", ""year"": ""2016""}"
興櫃,1594,日高,105/08/05,辭職,,黎奕廷,105/8/6,個人生涯規劃,"{""KIND"": ""U"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""1594"", ""TYPEK"": ""rotc"", ""year"": ""2016""}"
上市,9929,秋雨,105/08/04,辭職,待最近期董事會派任後再行公告,林沛瀅,105/08/12,辭職,"{""KIND"": ""L"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""9929"", ""TYPEK"": ""sii"", ""year"": ""2016""}"
上市,6416,瑞祺電通,105/08/04,新任,王筱毓,連家和,105/08/04,董事會通過內部稽核主管新任案,"{""KIND"": ""L"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""6416"", ""TYPEK"": ""sii"", ""year"": ""2016""}"
興櫃,4732,彥臣,105/08/04,新任,賴函君,不適用,105/08/04,新任者經董事會決議通過聘任,"{""KIND"": ""U"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""4732"", ""TYPEK"": ""rotc"", ""year"": ""2016""}"
上市,3494,誠研,105/08/04,新任,陳書慧,王淑媛,105/08/04,董事會通過任命,"{""KIND"": ""L"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""3494"", ""TYPEK"": ""sii"", ""year"": ""2016""}"
上櫃,3259,鑫創,105/08/04,新任,莊玉玲,不適用,105/08/04,經105/08/04董事會決議通過內部稽核主管新任,"{""KIND"": ""O"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""3259"", ""TYPEK"": ""otc"", ""year"": ""2016""}"
上櫃,8935,邦泰,105/08/03,退休,王苙萱,吳麗雯,105/09/01,退休,"{""KIND"": ""O"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""8935"", ""TYPEK"": ""otc"", ""year"": ""2016""}"
上市,3705,永信 代：永信藥品工業股份有限公司,105/08/03,辭職,暫缺,蔡婉婷,105/08/15,個人因素,"{""KIND"": ""L"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""3705"", ""TYPEK"": ""sii"", ""year"": ""2016""}"
上櫃,2732,六角,105/08/03,職務調整,戴如君,黃如萍,105/08/03,內部組織職務調整,"{""KIND"": ""O"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""2732"", ""TYPEK"": ""otc"", ""year"": ""2016""}"
上市,1604,聲寶,105/08/03,新任,蘇秀莉,彭俊彥,105/08/03,職務調整,"{""KIND"": ""L"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""1604"", ""TYPEK"": ""sii"", ""year"": ""2016""}"
上市,6531,愛普*,105/08/01,職務調整,陳寶紅,洪書陵,105/08/01,公司內部職務調整,"{""KIND"": ""L"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""6531"", ""TYPEK"": ""sii"", ""year"": ""2016""}"
上櫃,6482,弘煜科,105/08/01,辭職,職缺待補,曾盈華,105/08/01,個人生涯規劃,"{""KIND"": ""O"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""6482"", ""TYPEK"": ""otc"", ""year"": ""2016""}"
上櫃,8446,華研,105/07/29,辭職,,宋嘉偉,105/07/29,個人生涯規劃,"{""KIND"": ""O"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""8446"", ""TYPEK"": ""otc"", ""year"": ""2016""}"
上櫃,3555,博士旺,105/07/29,辭職,林素如,黃久芸,105/07/29,辭職,"{""KIND"": ""O"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""3555"", ""TYPEK"": ""otc"", ""year"": ""2016""}"
上市,3494,誠研,105/07/29,辭職,,王淑媛,105/07/29,個人生涯規劃,"{""KIND"": ""L"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""3494"", ""TYPEK"": ""sii"", ""year"": ""2016""}"
上櫃,3259,鑫創,105/07/29,辭職,莊玉玲,朱倩瑩,105/07/29,辭職,"{""KIND"": ""O"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""3259"", ""TYPEK"": ""otc"", ""year"": ""2016""}"
上櫃,2743,山富,105/07/29,辭職,,黃釗文,105/07/31,原稽核主管因個人家庭因素辭職。,"{""KIND"": ""O"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""2743"", ""TYPEK"": ""otc"", ""year"": ""2016""}"
上市,1603,華電,105/07/29,辭職,,馮偉華,105/07/29,原稽核主管因個人因素辭職，由代理人暫行接任職務，俟新任內部稽核主管待董事會通過派任後再行公告。,"{""KIND"": ""L"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""1603"", ""TYPEK"": ""sii"", ""year"": ""2016""}"
公開發行,1267,京華堂,105/07/29,辭職,黃茂基,程承紹,105/07/29,辭職,"{""KIND"": ""X"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""1267"", ""TYPEK"": ""pub"", ""year"": ""2016""}"
公開發行,1819,豐鼎,105/07/27,辭職,職缺待補,陳思?,105/07/27,個人生涯規劃,"{""KIND"": ""X"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""1819"", ""TYPEK"": ""pub"", ""year"": ""2016""}"
上市,2883,凱基金 代：凱基保險經紀人股份有限公司,105/07/26,辭職,劉香蘭,楊恭尊,105/08/01,辭職,"{""KIND"": ""L"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""2883"", ""TYPEK"": ""sii"", ""year"": ""2016""}"
上市,2882,國泰金,105/07/25,退休,龔志榮,潘慶明,俟金管會審議通過後正式派任,退休,"{""KIND"": ""L"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""2882"", ""TYPEK"": ""sii"", ""year"": ""2016""}"
上櫃,8080,泰霖,105/07/22,辭職,,高維宏,105/07/22,個人生涯規劃。,"{""KIND"": ""O"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""8080"", ""TYPEK"": ""otc"", ""year"": ""2016""}"
上櫃,5309,系統電,105/07/22,新任、職務調整,郭雅苓,魏美華,105/07/22,新任、職務調整,"{""KIND"": ""O"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""5309"", ""TYPEK"": ""otc"", ""year"": ""2016""}"
上櫃,5205,中茂,105/07/22,新任,陳惠娟,陳惠娟,105/07/22,董事會決議通過。,"{""KIND"": ""O"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""5205"", ""TYPEK"": ""otc"", ""year"": ""2016""}"
上櫃,4168,醣聯,105/07/22,辭職,,林岱佑,105/07/22,個人生涯規劃,"{""KIND"": ""O"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""4168"", ""TYPEK"": ""otc"", ""year"": ""2016""}"
上櫃,3390,旭軟,105/07/20,辭職,,吳佳蓉,105/07/20,個人生涯規劃,"{""KIND"": ""O"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""3390"", ""TYPEK"": ""otc"", ""year"": ""2016""}"
上櫃,8937,合騏*,105/07/15,辭職,余滄斌,李月琴,105/07/15,因個人生涯規劃辭職,"{""KIND"": ""O"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""8937"", ""TYPEK"": ""otc"", ""year"": ""2016""}"
上櫃,6151,晉倫,105/07/15,辭職,李奇達,陳呂彥,105/08/01,稽核主管及代理發言人陳呂彥副理辭職,"{""KIND"": ""O"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""6151"", ""TYPEK"": ""otc"", ""year"": ""2016""}"
上市,2528,皇普,105/07/14,辭職,張文馨,王采玲,105/07/14,辭職,"{""KIND"": ""L"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""2528"", ""TYPEK"": ""sii"", ""year"": ""2016""}"
上櫃,4702,中美實,105/07/12,辭職,,賴世旭,105/07/12,辭職,"{""KIND"": ""O"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""4702"", ""TYPEK"": ""otc"", ""year"": ""2016""}"
上市,6168,宏齊,105/07/11,辭職,蔡泓翔,黃麗珠,105/07/11,原稽核主管黃麗珠，因個人職涯規劃，辭任稽核主管職務。,"{""KIND"": ""L"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""6168"", ""TYPEK"": ""sii"", ""year"": ""2016""}"
上市,3312,弘憶股,105/07/11,新任,陳清賢,不適用,105/07/11,原稽核主管辭職，新任者經董事會決議通過聘任,"{""KIND"": ""L"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""3312"", ""TYPEK"": ""sii"", ""year"": ""2016""}"
上市,1103,嘉泥,105/07/11,續任,蔡培荊,蔡培荊,105/07/11,續聘任。,"{""KIND"": ""L"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""1103"", ""TYPEK"": ""sii"", ""year"": ""2016""}"
上市,9925,新保,105/07/08,職務調整,李永進,許清秀,105/07/08,公司內部調整，舊任者調任至事業群綜合管理處,"{""KIND"": ""L"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""9925"", ""TYPEK"": ""sii"", ""year"": ""2016""}"
上市,2889,國票金 代：國際票券金融公司,105/07/07,職務調整,侯文楚,邱彥郎,105/07/07,業務需要,"{""KIND"": ""L"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""2889"", ""TYPEK"": ""sii"", ""year"": ""2016""}"
上市,2395,研華,105/07/07,辭職,,林佳曄,105/07/08,辭職,"{""KIND"": ""L"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""2395"", ""TYPEK"": ""sii"", ""year"": ""2016""}"
上櫃,3691,碩禾,105/07/06,職務調整,汪采樺,鍾熔美,105/07/20,原稽核主管105年6月17日辭職，經本公司105年7月6日董事會通過任命汪采樺擔任稽核主管乙職。,"{""KIND"": ""O"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""3691"", ""TYPEK"": ""otc"", ""year"": ""2016""}"
公開發行,8134,泰山電子,105/06/30,辭職,,徐孟如,105/06/30,原任稽核主管離職,"{""KIND"": ""X"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""8134"", ""TYPEK"": ""pub"", ""year"": ""2016""}"
上市,2851,中再保,105/06/30,新任,林正彥,不適用,105/07/01,不適用,"{""KIND"": ""L"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""2851"", ""TYPEK"": ""sii"", ""year"": ""2016""}"
上市,2801,彰銀,105/06/30,新任,林雅玲,無,俟金融監督管理委員會核准後生效,人事異動,"{""KIND"": ""L"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""2801"", ""TYPEK"": ""sii"", ""year"": ""2016""}"
上市,2705,六福,105/06/30,辭職,,林素蘭,105/06/30,原稽核主管因個人生涯規劃辭職,"{""KIND"": ""L"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""2705"", ""TYPEK"": ""sii"", ""year"": ""2016""}"
上市,1612,宏泰,105/06/30,職務調整,黃碧霞,潘少屏,105/07/01,職務調整,"{""KIND"": ""L"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""1612"", ""TYPEK"": ""sii"", ""year"": ""2016""}"
上市,2891,中信金 代：美國中信銀行 (CTBC Bank Corp. (USA)),105/06/29,辭職,Brian Reeder,Peggy Silva,105/07/11,辭職,"{""KIND"": ""L"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""2891"", ""TYPEK"": ""sii"", ""year"": ""2016""}"
上市,2882,國泰金 代：國泰世華商業銀行股份有限公司,105/06/29,退休,楊鴻彰,賴耀群,俟主管機關核准後生效,退休,"{""KIND"": ""L"", ""CODE"": """", ""month1"": ""0"", ""step"": ""2"", ""co_id"": ""2882"", ""TYPEK"": ""sii"", ""year"": ""2016""}"
